REGION,COUNCIL,WARD,SCHOOL NAME,ENROLMENT,ALL TEACHERS,PTR
MARA,Tarime,Nyamwaga,NYAMIRI,782,11,71
MARA,Tarime,Nyamwaga,NYAMWAGA,625,10,63
MARA,Tarime,Nyamwaga,NYANSANGERO,461,8,58
MARA,Tarime,Nyamwaga,MAIKA,584,11,53
MARA,Tarime,Nyarukoba,BONG'ENG'E,842,13,65
MARA,Tarime,Nyarukoba,GENKURU,804,13,62
MARA,Tarime,Kwihancha,GIBASO,684,10,68
MARA,Tarime,Kwihancha,KARAKATONGA,482,9,54
MARA,Tarime,Kwihancha,KWIHANCHA,771,12,64
MARA,Tarime,Muriba,BUNGURERE,752,12,63
MARA,Tarime,Muriba,KAMBARAGE,621,13,48
MARA,Tarime,Muriba,KOBORI,495,10,50
MARA,Tarime,Muriba,KUMWIKA,502,10,50
MARA,Tarime,Muriba,MURIBA,715,11,65
MARA,Tarime,Nyasincha,NYANSINCHA,663,14,47
MARA,Tarime,Nyasincha,NYANTIRA,1024,13,79
MARA,Tarime,Nyanungu,KEGONGA,623,10,62
MARA,Tarime,Nyanungu,MANGUCHA,796,12,66
MARA,Tarime,Nyanungu,NYAMOMBARA,782,13,60
MARA,Tarime,Nyanungu,NYANDAGE,605,12,50
MARA,Tarime,Itiryo,IRAMBA,206,6,34
MARA,Tarime,Itiryo,ITIRYO,761,14,54
MARA,Tarime,Itiryo,KANGARIANI,541,8,68
MARA,Tarime,Itiryo,NYANKONI,640,15,43
MARA,Tarime,Nyarero,KEMAKORERE,775,13,60
MARA,Tarime,Nyarero,NYEIGERA,728,16,46
MARA,Tarime,Nyarero,NYARERO,626,14,45
MARA,Tarime,Nyarero,ROSANA,508,17,30
MARA,Tarime,Nyarero,SORONETA,695,15,46
MARA,Tarime,Kibasuka,MONANKA,549,10,55
MARA,Tarime,Kibasuka,NYAKUNGURU 'A',845,11,77
MARA,Tarime,Kibasuka,NYAKUNGURU 'B',457,8,57
MARA,Tarime,Kibasuka,NYAMICHALE,540,6,90
MARA,Tarime,Kibasuka,NYARWANA,1035,19,54
MARA,Tarime,Kibasuka,WEIGITA,866,11,79
MARA,Tarime,Binagi,KEBOGWE,516,10,52
MARA,Tarime,Binagi,MAGOMA,421,13,32
MARA,Tarime,Binagi,NYAMWIGURA,487,17,29
MARA,Tarime,Binagi,NYASARICHO,533,12,44
MARA,Tarime,Binagi,TUMAINI,665,16,42
MARA,Tarime,Nyakonga,KEBWEYE,638,13,49
MARA,Tarime,Nyakonga,MAGOTO,794,17,47
MARA,Tarime,Nyakonga,NYAKONGA,770,16,48
MARA,Tarime,Ganyange,BOREGA 'A',837,17,49
MARA,Tarime,Ganyange,NTAGACHA,750,10,75
MARA,Tarime,Ganyange,NYAKALIMA,410,8,51
MARA,Tarime TC,Bomani,BUHEMBA,1060,25,42
MARA,Tarime TC,Nyamisangura,NYAMISANGURA,836,27,31
MARA,Tarime TC,Nyamisangura,RONSOTI,961,31,31
MARA,Tarime TC,Nyamisangura,TARIME,925,24,39
MARA,Tarime TC,Nyamisangura,TURWA,1038,41,25
MARA,Tarime TC,Nyamisangura,BUGOSI,275,5,55
MARA,Tarime TC,Sabasaba,AZIMIO,880,23,38
MARA,Tarime TC,Sabasaba,MAPINDUZI,878,23,38
MARA,Tarime TC,Sabasaba,SABASABA,1023,24,43
MARA,Tarime TC,Turwa,BUGUTI,1440,24,60
MARA,Tarime TC,Turwa,MTURU,1376,29,47
MARA,Tarime TC,Turwa,REBU,1463,22,67
MARA,Tarime TC,Nkende,KEMAIRI,345,10,35
MARA,Tarime TC,Nkende,MAGENA,703,16,44
MARA,Tarime TC,Nkende,NKENDE,1374,25,55
MARA,Tarime TC,Nkende,NYAMWINO,614,24,26
MARA,Tarime TC,Kenyamanyori,KENYAMANYORI,896,16,56
MARA,Tarime TC,Kenyamanyori,MACHORI,697,17,41
MARA,Tarime TC,Kenyamanyori,MTAHURU,856,16,54
MARA,Tarime TC,Kenyamanyori,TAGOTA,798,33,24
MARA,Tarime TC,Ketare,BINAGI,975,13,75
MARA,Tarime TC,Ketare,KIBUMAYE,871,17,51
MARA,Tarime TC,Ketare,MOGABIRI,805,23,35
MARA,Tarime TC,Ketare,NKONGORE,950,13,73
MARA,Tarime TC,Ketare,NTABURO,224,3,75
MARA,Tarime TC,Nyandoto,KEMANGE,728,25,29
MARA,Tarime TC,Nyandoto,NYANDOTO,236,5,47
MARA,Tarime TC,Nyandoto,NYASURURA,369,10,37
MARA,Tarime TC,Nyandoto,NYAGESESE,198,3,66
MARA,Tarime TC,Nyandoto,GAMASARA,761,17,45
MBEYA,Busokelo,Lufilyo,LUFILYO,674,12,56
MBEYA,Busokelo,Lufilyo,NDUBI,321,8,40
MBEYA,Busokelo,Lufilyo,KIFUNDA,330,7,47
MBEYA,Busokelo,Lufilyo,LUSUNGO,256,8,32
MBEYA,Busokelo,Luteba,IPYELA,232,9,26
MBEYA,Busokelo,Luteba,ITEBE,251,8,31
MBEYA,Busokelo,Luteba,ITETE-LUTEBA,343,7,49
MBEYA,Busokelo,Luteba,KILASI,273,12,23
MBEYA,Busokelo,Luteba,LUBALA,297,7,42
MBEYA,Busokelo,Kambasegela,IKAPU,411,7,59
MBEYA,Busokelo,Kambasegela,MASUNDO,255,7,36
MBEYA,Busokelo,Kambasegela,MBAMBO,634,12,53
MBEYA,Busokelo,Kambasegela,NTABA,406,7,58
MBEYA,Busokelo,Ntaba,KAPULA,262,7,37
MBEYA,Busokelo,Ntaba,KINGILI,684,17,40
MBEYA,Busokelo,Ntaba,MWANGAZA,369,7,53
MBEYA,Busokelo,Lwangwa,IKAMA,471,14,34
MBEYA,Busokelo,Lwangwa,LUKASI,401,9,45
MBEYA,Busokelo,Lwangwa,LUPAS0,279,10,28
MBEYA,Busokelo,Lwangwa,MBIGILI,430,8,54
MBEYA,Busokelo,Lwangwa,MBISA,267,7,38
MBEYA,Busokelo,Lwangwa,NKUYU,346,9,38
MBEYA,Busokelo,Isange,ISANGE,474,11,43
MBEYA,Busokelo,Isange,MPOMBO,341,9,38
MBEYA,Busokelo,Isange,NSANGA,296,6,49
MBEYA,Busokelo,Isange,SANGANILO,328,7,47
MBEYA,Busokelo,Itete,BUSOKA,370,7,53
MBEYA,Busokelo,Itete,BUTOLA,403,9,45
MBEYA,Busokelo,Itete,ITETE,432,10,43
MBEYA,Busokelo,Itete,KIB0LE,283,7,40
MBEYA,Busokelo,Itete,KILUGU,248,6,41
MBEYA,Busokelo,Itete,NGANA,191,6,32
MBEYA,Busokelo,Kisegese,KASYABONE,411,9,46
MBEYA,Busokelo,Kisegese,KISEGESE,555,9,62
MBEYA,Busokelo,Kisegese,NDOBO,216,6,36
MBEYA,Busokelo,Kisegese,NGELEKA,318,7,45
MBEYA,Busokelo,Kabula,KAPYU,192,7,27
MBEYA,Busokelo,Kabula,LUBAGA,216,9,24
MBEYA,Busokelo,Kabula,LWANGWA,911,19,48
MBEYA,Busokelo,Kabula,MANOW,317,11,29
MBEYA,Busokelo,Mpata,KANYELELE,378,6,63
MBEYA,Busokelo,Mpata,MPATA,307,7,44
MBEYA,Busokelo,Mpata,NGULULWALE,198,6,33
MBEYA,Busokelo,Mpata,NYANGA,301,7,43
MBEYA,Busokelo,Lupata,BUJESI,492,10,49
MBEYA,Busokelo,Lupata,KASANGALI,529,13,41
MBEYA,Busokelo,Lupata,LUPATA,558,11,51
MBEYA,Busokelo,Lupata,MALEMA,315,9,35
MBEYA,Busokelo,Lupata,NTAPISI,216,6,36
MBEYA,Busokelo,Kandete,ANGAZA.ENGLISHMEDIUM.,108,6,18
MBEYA,Busokelo,Kandete,BUJINGIJILA,260,7,37
MBEYA,Busokelo,Kandete,IPELO,228,10,23
MBEYA,Busokelo,Kandete,KANDETE,771,19,41
MBEYA,Busokelo,Kandete,KISALALA,312,11,28
MBEYA,Busokelo,Kandete,LUGOMBO,237,9,26
MBEYA,Busokelo,Kandete,NDALA,335,10,34
MBEYA,Busokelo,Mpombo,BWILANDO,314,6,52
MBEYA,Busokelo,Mpombo,IP0MA,295,7,42
MBEYA,Busokelo,Mpombo,KASANGA,299,7,43
MBEYA,Busokelo,Mpombo,LUSANJE,421,10,42
MBEYA,Busokelo,Mpombo,MAPAMBANO,502,10,50
MBEYA,Chunya,Chalangwa,CHALANGWA,677,17,40
MBEYA,Chunya,Chalangwa,ITUMBA,283,14,20
MBEYA,Chunya,Chalangwa,IZUMBI,86,8,11
MBEYA,Chunya,Chalangwa,ISEWE,585,19,31
MBEYA,Chunya,Sangambi,IDENDERUKA,342,8,43
MBEYA,Chunya,Sangambi,SANGAMBI,1096,12,91
MBEYA,Chunya,Sangambi,SHOGA,468,4,117
MBEYA,Chunya,Ifumbo,IFUMBO,417,8,52
MBEYA,Chunya,Ifumbo,ITETE,538,6,90
MBEYA,Chunya,Ifumbo,LUPAMARKET,185,4,46
MBEYA,Chunya,Mbugani,ISENYELA,91,8,11
MBEYA,Chunya,Mbugani,KIWANJA,545,16,34
MBEYA,Chunya,Mbugani,MBUGANI,406,13,31
MBEYA,Chunya,Mbugani,MLIMANJIWA,384,9,43
MBEYA,Chunya,Mbugani,NYATURA,99,7,14
MBEYA,Chunya,Itewe,CHUNYAKATI,414,21,20
MBEYA,Chunya,Itewe,CHUNYAMJINI,659,27,24
MBEYA,Chunya,Itewe,MAWELU,165,6,28
MBEYA,Chunya,Itewe,SOWETO,202,6,34
MBEYA,Chunya,Chokaa,CHOKAA,415,15,28
MBEYA,Chunya,Chokaa,GODIMA,389,2,195
MBEYA,Chunya,Chokaa,KIBAONI,994,24,41
MBEYA,Chunya,Chokaa,MAPOGORO,600,11,55
MBEYA,Chunya,Chokaa,SAMBILIMWAYA,182,6,30
MBEYA,Chunya,Mamba,KISALASI,229,6,38
MBEYA,Chunya,Mamba,LOLA,366,4,92
MBEYA,Chunya,Mamba,MAMBA,653,9,73
MBEYA,Chunya,Mamba,MHEZA,209,7,30
MBEYA,Chunya,Mamba,MTANDE,455,8,57
MBEYA,Chunya,Mamba,UPENDO,682,6,114
MBEYA,Chunya,Lupa,LYESELO,342,20,17
MBEYA,Chunya,Lupa,LUPATINGATINGA,826,11,75
MBEYA,Chunya,Lupa,LUPA,908,11,83
MBEYA,Chunya,Lupa,MAJENGO,450,9,50
MBEYA,Chunya,Lupa,NKUNG'UNGU,507,6,85
MBEYA,Chunya,Lualaje,LUALAJE,368,9,41
MBEYA,Chunya,Lualaje,MWIJI,192,5,38
MBEYA,Chunya,Mtanila,KALANGALI,238,4,60
MBEYA,Chunya,Mtanila,KASASYA,422,5,84
MBEYA,Chunya,Mtanila,SOKOINE,549,7,78
MBEYA,Chunya,Mtanila,MTANILA,377,10,38
MBEYA,Chunya,Matwiga,IGOMAA,182,7,26
MBEYA,Chunya,Matwiga,ISANGAWANA,730,9,81
MBEYA,Chunya,Matwiga,MATWIGA,572,10,57
MBEYA,Chunya,Matwiga,MAZIMBO,528,6,88
MBEYA,Chunya,Mafyeko,BITIMANYANGA,612,8,77
MBEYA,Chunya,Mafyeko,MAFYEKO,428,6,71
MBEYA,Chunya,Kambikatoto,KAMBIKATOTO,548,11,50
MBEYA,Chunya,Gua,GUA,535,8,67
MBEYA,Chunya,Gua,KAKOMA,278,8,35
MBEYA,Chunya,Gua,MANDA,347,9,39
MBEYA,Chunya,Gua,MANDA JUU,160,6,27
MBEYA,Chunya,Gua,SOME,127,4,32
MBEYA,Chunya,Ngwala,ITIZILO,203,4,51
MBEYA,Chunya,Ngwala,NGWALA KIJIJINI,444,11,40
MBEYA,Chunya,Ngwala,NGWALA MAGEREZA,171,11,16
MBEYA,Chunya,Kapalala,IBOMA,127,4,32
MBEYA,Chunya,Kapalala,KAPALALA,182,6,30
MBEYA,Chunya,Kapalala,KININGA,197,4,49
MBEYA,Chunya,Kapalala,RUKWA,269,7,38
MBEYA,Chunya,Kapalala,UDINDE,456,7,65
MBEYA,Chunya,Mbangala,MALEZA,364,7,52
MBEYA,Chunya,Mbangala,MBANGALA,248,8,31
MBEYA,Chunya,Mbangala,SAZAFALLS,201,7,29
MBEYA,Chunya,Saza,PATAMELA,212,9,24
MBEYA,Chunya,Saza,SAZA,1022,10,102
MBEYA,Chunya,Mkwajuni,KALOLENI,482,10,48
MBEYA,Chunya,Mkwajuni,MAWENI,806,15,54
MBEYA,Chunya,Mkwajuni,MKWAJUNI,973,19,51
MBEYA,Chunya,Mkwajuni,OSTERBAY,700,10,70
MBEYA,Chunya,Mwambani,KABONDE,454,5,91
MBEYA,Chunya,Mwambani,KIKONDO,361,6,60
MBEYA,Chunya,Mwambani,MBALA,516,6,86
MBEYA,Chunya,Mwambani,MWAMBANI,442,13,34
MBEYA,Chunya,Totowe,IYOVYO,316,7,45
MBEYA,Chunya,Totowe,MPONA,410,6,68
MBEYA,Chunya,Totowe,NAMAMBO,393,6,66
MBEYA,Chunya,Totowe,TOTOWE,525,8,66
MBEYA,Chunya,Namkukwe,ISANZU,280,9,31
MBEYA,Chunya,Namkukwe,MUUNGANO,483,7,69
MBEYA,Chunya,Namkukwe,NAMKUKWE,554,10,55
MBEYA,Chunya,Magamba,KAMBARAGE,205,8,26
MBEYA,Chunya,Magamba,MAGAMBA,678,10,68
MBEYA,Chunya,Magamba,NAHALYONGO,353,8,44
MBEYA,Chunya,Magamba,SONGAMBELE,364,9,40
MBEYA,Chunya,Galula,GALULA,322,9,36
MBEYA,Chunya,Galula,ILASILO,351,7,50
MBEYA,Chunya,Galula,ITINDI,371,6,62
MBEYA,Chunya,Galula,SONGWE,302,11,27
MBEYA,Chunya,Mbuyuni,CHANG'OMBE,691,11,63
MBEYA,Chunya,Mbuyuni,IFUKO,529,7,76
MBEYA,Chunya,Mbuyuni,MBUYUNI,836,10,84
MBEYA,Chunya,Mbuyuni,MWAGALA,222,4,56
MBEYA,Chunya,Mbuyuni,NDANGA,600,8,75
MBEYA,Chunya,Mbuyuni,SWELA,283,6,47
MBEYA,Chunya,Mbuyuni,WANZANI,291,6,49
MBEYA,Chunya,Kanga,KANGA,875,10,88
MBEYA,Chunya,Kanga,MAGADINI,413,6,69
MBEYA,Chunya,Kanga,SAWI,175,8,22
MBEYA,Chunya,Kanga,TETE,363,8,45
MBEYA,Chunya,Ifwenkenya,ILEYA,893,17,53
MBEYA,Chunya,Ifwenkenya,ZIRA,380,8,48
MBEYA,Chunya,Makongolosi,KILOMBERO,825,13,63
MBEYA,Chunya,Makongolosi,KIPOKA,495,9,55
MBEYA,Chunya,Makongolosi,MAKONGOLOSI,1292,18,72
MBEYA,Chunya,Makongolosi,MWAOGA,476,8,60
MBEYA,Chunya,Makongolosi,NYERERE,552,10,55
MBEYA,Chunya,Mkola,LOGYA,333,6,56
MBEYA,Chunya,Mkola,MALANGAMILO,157,5,31
MBEYA,Chunya,Mkola,MKOLA,608,10,61
MBEYA,Chunya,Matundasi,ITUMBI,391,8,49
MBEYA,Chunya,Matundasi,MATUNDASI,902,14,64
MBEYA,Kyela,Ikama,IKAMA,237,7,34
MBEYA,Kyela,Ikama,ILOPA,259,7,37
MBEYA,Kyela,Ikama,MWAMBUSYE,279,8,35
MBEYA,Kyela,Ipande,MALANGALI,375,6,63
MBEYA,Kyela,Ipande,MBULA,243,8,30
MBEYA,Kyela,Ipande,NJUGILO,477,8,60
MBEYA,Kyela,Nkokwa,KABULA,216,7,31
MBEYA,Kyela,Nkokwa,KYIJILA,253,7,36
MBEYA,Kyela,Nkokwa,NKOKWA,284,8,36
MBEYA,Kyela,Ipinda,IKULU,453,10,45
MBEYA,Kyela,Ipinda,IPINDA,871,19,46
MBEYA,Kyela,Ipinda,JITEGEMEE,363,10,36
MBEYA,Kyela,Ipinda,LUPASO,308,8,39
MBEYA,Kyela,Ipinda,MWENGE,1222,27,45
MBEYA,Kyela,Ipinda,KAFUNDO,594,11,54
MBEYA,Kyela,Ipinda,KANGA,464,8,58
MBEYA,Kyela,Ipinda,KISALE,452,10,45
MBEYA,Kyela,Ipinda,MABUNGA,597,9,66
MBEYA,Kyela,Lusungo,KIKUBA,350,6,58
MBEYA,Kyela,Lusungo,LUKAMA,230,8,29
MBEYA,Kyela,Lusungo,LUKWEGO,460,7,66
MBEYA,Kyela,Lusungo,LUSUNGO,413,9,46
MBEYA,Kyela,Makwale,ISIMBA,463,10,46
MBEYA,Kyela,Makwale,MAHENGE,320,8,40
MBEYA,Kyela,Makwale,MAKWALE,1122,14,80
MBEYA,Kyela,Makwale,MPUNGUTI,664,12,55
MBEYA,Kyela,Makwale,NGELEKA,650,10,65
MBEYA,Kyela,Matema,IKOMBE,483,11,44
MBEYA,Kyela,Matema,KISYOSYO,601,12,50
MBEYA,Kyela,Matema,MATEMA,911,13,70
MBEYA,Kyela,Mababu,MABABU,1241,18,69
MBEYA,Kyela,Mababu,MAPINDUZI,1005,13,77
MBEYA,Kyela,Mwaya,LUGOMBO,582,8,73
MBEYA,Kyela,Mwaya,LUKUYU,148,7,21
MBEYA,Kyela,Mwaya,MWAYA,403,7,58
MBEYA,Kyela,Mwaya,NDOLA,247,6,41
MBEYA,Kyela,Mwaya,KAPAMISYA,243,6,41
MBEYA,Kyela,Mwaya,MALUNGO,375,8,47
MBEYA,Kyela,Mwaya,MASEBE,181,7,26
MBEYA,Kyela,Mwaya,TENENDE,447,12,37
MBEYA,Kyela,Muungano,BUKINGA,452,8,57
MBEYA,Kyela,Muungano,LUTUSYO,239,8,30
MBEYA,Kyela,Talatala,KYANGALA,164,7,23
MBEYA,Kyela,Talatala,NGOLELA,508,13,39
MBEYA,Kyela,Talatala,TALATALA,471,11,43
MBEYA,Kyela,Ndobo,BWATO,577,10,58
MBEYA,Kyela,Ndobo,ISUBA,345,8,43
MBEYA,Kyela,Ndobo,NDOBO,314,5,63
MBEYA,Kyela,Ndobo,SEBE,320,8,40
MBEYA,Kyela,Bujonde,BUJONDE,372,7,53
MBEYA,Kyela,Bujonde,ISANGA,476,11,43
MBEYA,Kyela,Bujonde,LUBAGA,561,14,40
MBEYA,Kyela,Bujonde,NGAMANGA,282,8,35
MBEYA,Kyela,Busale,IKOMELO,165,7,24
MBEYA,Kyela,Busale,KASANGA,376,7,54
MBEYA,Kyela,Busale,KIWIRA COAL MINE,386,11,35
MBEYA,Kyela,Busale,LEMA,322,8,40
MBEYA,Kyela,Busale,LWANGWA,250,5,50
MBEYA,Kyela,Busale,SUMBI,415,9,46
MBEYA,Kyela,Ikolo,IKOLO,384,10,38
MBEYA,Kyela,Ikolo,MUUNGANO,382,9,42
MBEYA,Kyela,Kajunjumele,KAJUNJUMELE,426,13,33
MBEYA,Kyela,Kajunjumele,MBALA,639,13,49
MBEYA,Kyela,Katumbasongwe,KATUMBASONGWE,812,17,48
MBEYA,Kyela,Katumbasongwe,LAMYA,227,9,25
MBEYA,Kyela,Katumbasongwe,MWAKIKOME,390,12,33
MBEYA,Kyela,Katumbasongwe,ISAKI,396,6,66
MBEYA,Kyela,Katumbasongwe,KABANGA,250,7,36
MBEYA,Kyela,Katumbasongwe,NDWANGA,216,8,27
MBEYA,Kyela,Ngana,KASUMULU,776,12,65
MBEYA,Kyela,Ngana,MWALISI,305,7,44
MBEYA,Kyela,Ngana,NDUKA,55,4,14
MBEYA,Kyela,Ngana,NGANA,330,8,41
MBEYA,Kyela,Ngana,USHIRIKA,192,6,32
MBEYA,Kyela,Ngonga,BUTANGALI,260,8,33
MBEYA,Kyela,Ngonga,ITENYA,224,8,28
MBEYA,Kyela,Ngonga,MOTA,411,8,51
MBEYA,Kyela,Ngonga,NGONGA,243,6,41
MBEYA,Kyela,Ngonga,NNYANGE,303,6,51
MBEYA,Kyela,Ngonga,NSASA,187,8,23
MBEYA,Kyela,Kyela,KYELA,1152,25,46
MBEYA,Kyela,Mbugani,KATI,1538,31,50
MBEYA,Kyela,Mwanganyanga,MBUGANI,1518,36,42
MBEYA,Kyela,Mwanganyanga,UHURU,404,11,37
MBEYA,Kyela,Itunge,ITUNGE,550,12,46
MBEYA,Kyela,Nkuyu,NKUYU,914,21,44
MBEYA,Kyela,Nkuyu,NYASA ENG. MEDIUM,203,9,23
MBEYA,Kyela,Ndandalo,MBOGELA,754,23,33
MBEYA,Kyela,Ndandalo,NDANDALO,613,21,29
MBEYA,Kyela,Ipyana,IPYANA,418,14,30
MBEYA,Kyela,Ipyana,MPANDA,652,16,41
MBEYA,Kyela,Bondeni,KAPWILI,498,13,38
MBEYA,Kyela,Bondeni,MAENDELEO,878,18,49
MBEYA,Kyela,Ikimba,IBUNGU,271,10,27
MBEYA,Kyela,Ikimba,KILASILO,339,10,34
MBEYA,Kyela,Ikimba,MBAKO,682,15,45
MBEYA,Kyela,Ikimba,LUBELE,1516,15,101
MBEYA,Kyela,Itope,IBONDE,330,9,37
MBEYA,Kyela,Itope,KANDETE,361,8,45
MBEYA,Kyela,Itope,KIKUSYA,419,11,38
MBEYA,Kyela,Ibanda,SAMA,572,12,48
MBEYA,Kyela,Njisi,NJISI,1235,25,49
MBEYA,Mbarali,Chimala,CHIMALA,1101,24,46
MBEYA,Mbarali,Chimala,ISITU,671,20,34
MBEYA,Mbarali,Chimala,LYAMBOGO,707,19,37
MBEYA,Mbarali,Chimala,MENGELE,506,16,32
MBEYA,Mbarali,Ihahi,CHOSI A,289,9,32
MBEYA,Mbarali,Ihahi,CHOSI B,673,17,40
MBEYA,Mbarali,Ihahi,IHAHI,441,9,49
MBEYA,Mbarali,Igava,IGAVA,384,6,64
MBEYA,Mbarali,Igava,IKANUTWA,471,9,52
MBEYA,Mbarali,Igava,MKANDAMI B,236,6,39
MBEYA,Mbarali,Igava,MLEMBULE,430,9,48
MBEYA,Mbarali,Igava,VIKAYE,350,6,58
MBEYA,Mbarali,Igurusi,IGURUSI,686,17,40
MBEYA,Mbarali,Igurusi,IGURUSI MPYA,599,12,50
MBEYA,Mbarali,Igurusi,ILOLO,668,19,35
MBEYA,Mbarali,Igurusi,LUSESE,1080,20,54
MBEYA,Mbarali,Igurusi,MAJENJE,600,17,35
MBEYA,Mbarali,Igurusi,RWANYO,368,15,25
MBEYA,Mbarali,Igurusi,UHAMBULE,575,10,58
MBEYA,Mbarali,Imalilo Songwe,IBUMILA,151,7,22
MBEYA,Mbarali,Imalilo Songwe,MAHONGOLE,332,6,55
MBEYA,Mbarali,Imalilo Songwe,MWANAVALA,182,6,30
MBEYA,Mbarali,Imalilo Songwe,SONGWE IMALILO,559,12,47
MBEYA,Mbarali,Imalilo Songwe,URUNDA,191,11,17
MBEYA,Mbarali,Imalilo Songwe,WARUMBA,169,9,19
MBEYA,Mbarali,Ipwani,IBELEGE,171,5,34
MBEYA,Mbarali,Ipwani,IPWANI,429,7,61
MBEYA,Mbarali,Ipwani,LIMSENI,225,5,45
MBEYA,Mbarali,Ipwani,LUWANGO,303,6,51
MBEYA,Mbarali,Ipwani,MATEMELA,545,13,42
MBEYA,Mbarali,Ipwani,MKANDAMI A,403,7,58
MBEYA,Mbarali,Itamboleo,ITAMBOLEO,316,7,45
MBEYA,Mbarali,Itamboleo,KAPUNGA,648,8,81
MBEYA,Mbarali,Itamboleo,KAPUNGA B,230,8,29
MBEYA,Mbarali,Itamboleo,MATEBETE,240,7,34
MBEYA,Mbarali,Itamboleo,MBALINO,280,7,40
MBEYA,Mbarali,Kongolo,AZIMIO MAPULA,181,8,23
MBEYA,Mbarali,Kongolo,AZIMIO MSWISWI,297,8,37
MBEYA,Mbarali,Kongolo,MAMBI,184,8,23
MBEYA,Mbarali,Kongolo,MKOLA,712,15,47
MBEYA,Mbarali,Kongolo,MSWISWI,756,18,42
MBEYA,Mbarali,Luhanga,LUHANGA,517,12,43
MBEYA,Mbarali,Luhanga,MADUNDASI,336,8,42
MBEYA,Mbarali,Luhanga,MSANGA,264,7,38
MBEYA,Mbarali,Luhanga,YALA,506,6,84
MBEYA,Mbarali,Mawindi,ISUNURA,328,8,41
MBEYA,Mbarali,Mawindi,KANGAGA,521,8,65
MBEYA,Mbarali,Mawindi,MANIENGA,616,11,56
MBEYA,Mbarali,Mawindi,MAWINDI,420,8,53
MBEYA,Mbarali,Madibira,CHALISUKA,602,6,100
MBEYA,Mbarali,Madibira,IHEHA,441,5,88
MBEYA,Mbarali,Madibira,IKOGA MPYA,370,7,53
MBEYA,Mbarali,Madibira,MADIBIRA,553,9,61
MBEYA,Mbarali,Madibira,MAHANGO MADIBIRA,768,11,70
MBEYA,Mbarali,Madibira,MKUNYWA,779,13,60
MBEYA,Mbarali,Madibira,NYAKADETE,300,9,33
MBEYA,Mbarali,Madibira,NYAMAKUYU,466,8,58
MBEYA,Mbarali,Mahongole,IGALAKO,883,14,63
MBEYA,Mbarali,Mahongole,ILONGO,489,14,35
MBEYA,Mbarali,Mahongole,KAPYO,108,5,22
MBEYA,Mbarali,Mahongole,MKOJI,140,8,18
MBEYA,Mbarali,Mahongole,NSONYANGA,452,11,41
MBEYA,Mbarali,Mapogoro,IFUSHILO,282,5,56
MBEYA,Mbarali,Mapogoro,ITAMBA,507,12,42
MBEYA,Mbarali,Mapogoro,MABADAGA,681,17,40
MBEYA,Mbarali,Mapogoro,MBUYUNI,568,13,44
MBEYA,Mbarali,Mapogoro,MSESULE,251,8,31
MBEYA,Mbarali,Mapogoro,MTAMBA,403,10,40
MBEYA,Mbarali,Mapogoro,UKWAVILA,637,11,58
MBEYA,Mbarali,Mapogoro,UTURO,704,14,50
MBEYA,Mbarali,Miyombweni,MAPOGORO,794,12,66
MBEYA,Mbarali,Miyombweni,MIYOMBWENI,222,7,32
MBEYA,Mbarali,Miyombweni,MLUNGU,199,6,33
MBEYA,Mbarali,Miyombweni,MSANGAJI MPYA,107,3,36
MBEYA,Mbarali,Miyombweni,NYAKAZOMBE,232,4,58
MBEYA,Mbarali,Mwatenga,KILAMBO,517,8,65
MBEYA,Mbarali,Mwatenga,MWATENGA,412,9,46
MBEYA,Mbarali,Mwatenga,UHUSIANO,494,11,45
MBEYA,Mbarali,Ruiwa,MAHANGO RUIWA,777,11,71
MBEYA,Mbarali,Ruiwa,MALAMBA,465,8,58
MBEYA,Mbarali,Ruiwa,MOTOMOTO,313,9,35
MBEYA,Mbarali,Ruiwa,RUIWA,895,17,53
MBEYA,Mbarali,Ruiwa,UDINDILWA,256,6,43
MBEYA,Mbarali,Ubaruku,IBOHORA,112,10,11
MBEYA,Mbarali,Ubaruku,MBARALI,827,19,44
MBEYA,Mbarali,Ubaruku,MPAKANI,824,15,55
MBEYA,Mbarali,Ubaruku,UBARUKU,1100,19,58
MBEYA,Mbarali,Ubaruku,UTYEGO,975,19,51
MBEYA,Mbarali,Ubaruku,MKOMBWE,820,17,48
MBEYA,Mbarali,Ubaruku,UJEWA,996,20,50
MBEYA,Mbarali,Utengule Usangu,IDUYA,198,6,33
MBEYA,Mbarali,Utengule Usangu,MAHANGO MSWISWI,506,9,56
MBEYA,Mbarali,Utengule Usangu,MELELE,322,5,64
MBEYA,Mbarali,Utengule Usangu,MPOLO,391,8,49
MBEYA,Mbarali,Utengule Usangu,SIMIKE,366,7,52
MBEYA,Mbarali,Utengule Usangu,UTENGULE USANGU,475,13,37
MBEYA,Mbarali,Rujewa,ISISI,951,24,40
MBEYA,Mbarali,Rujewa,JANGURUTU,426,14,30
MBEYA,Mbarali,Rujewa,LYAHAMILE,192,7,27
MBEYA,Mbarali,Rujewa,IBARA,804,21,38
MBEYA,Mbarali,Rujewa,IHANGA,938,19,49
MBEYA,Mbarali,Rujewa,RUJEWA,743,18,41
MBEYA,Mbarali,Rujewa,UHAMILA,453,22,21
MBEYA,Mbarali,Rujewa,MAGWALISI,167,6,28
MBEYA,Mbarali,Rujewa,NYEREGETE,429,10,43
MBEYA,Mbarali,Lugelele,IGOMELO,927,26,36
